"ID Caso","ID Caso Relacionado","Año","Mes","Día","Código DANE de Municipio","Municipio","Departamento","Región","Modalidad","Presunto Responsable","Descripción Presunto Responsable","Abandono o Despojo Forzado de Tierras","Amenaza o Intimidación","Ataque Contra Misión Médica","Confinamiento o Restricción a la Movilidad","Desplazamiento Forzado","Extorsión","Lesionados Civiles","Pillaje","Tortura","Violencia Basada en Género","Otro Hecho Simultáneo","Total de Víctimas del Caso","Forma de Vinculación","Tipo de Vinculación","latitud-longitud"
"439.927","CR047876","0","0","0","00000","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","DESCONOCIDA","GUERRILLA","ELN","0","1","0","0","0","0","0","0","1",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-72 4)"
"439.928",,"2.000","9","7","05756","SONSON","ANTIOQUIA","ORIENTE ANTIOQUEÑO","PERSUASIÓN","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-74.83637622 5.826388779)"
"439.930","CR035036","2.000","6","3","41396","LA PLATA","HUILA","SUR DEL HUILA","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-75.89148 2.389479)"
"439.931","CR035046","2.002","10","21","68385","LANDAZURI","SANTANDER","MAGDALENA MEDIO","PERSUASIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.78760899 6.385234814)"
"439.932","CR035054","1.997","0","0","41799","TELLO","HUILA","NORTE DEL HUILA","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-75.08536553 3.030611777)"
"439.933",,"1.989","0","0","05665","SAN PEDRO DE URABA","ANTIOQUIA","URABA","DESCONOCIDA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-76.380567 8.276884)"
"439.934",,"1.987","7","14","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","COACCIÓN","GUERRILLA","NO IDENTIFICADA","0","1","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","UTILIZACIÓN","POINT (-67.487095 6.186636)"
"439.935","CR037012","2.006","12","10","73168","CHAPARRAL","TOLIMA","SUR DEL TOLIMA","COACCIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"2","MÚLTIPLE","RECLUTAMIENTO","POINT (-75.58986634 3.743693084)"
"439.937","CR049102","1.989","0","0","23162","CERETE","CORDOBA","NORTE DE CORDOBA","DESCONOCIDA","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","1","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","UTILIZACIÓN EN ACTIVIDADES MILITARES O INTELIGENCIA","POINT (-75.87842391 8.895667051)"
"439.938",,"1.999","1","9","50711","VISTAHERMOSA","META","ARIARI GUAYABERO","COACCIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-73.67469375 2.975750379)"
"439.939",,"1.992","3","1","50711","VISTAHERMOSA","META","ARIARI GUAYABERO","PERSUASIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-73.66652234 2.811616698)"
"439.941",,"0","0","0","68444","MATANZA","SANTANDER","PROVINCIA DE SOTO","PERSUASIÓN","GUERRILLA","ELN","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-73.05438997 7.348778319)"
"439.942",,"1.995","0","0","50680","SAN CARLOS DE GUAROA","META","PIEDEMONTE LLANERO","COACCIÓN","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"5","COLECTIVO","RECLUTAMIENTO","POINT (-73.27583401 3.84761678)"
"439.943",,"0","0","0","08001","BARRANQUILLA","ATLANTICO","NORTE DE ATLANTICO","COACCIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-74.82771544 10.98152051)"
"439.944",,"1.998","11","1","73352","ICONONZO","TOLIMA","SUMAPAZ","COACCIÓN","GUERRILLA","NO IDENTIFICADA","0","1","0","0","1","0","0","0","0",,,"3","MÚLTIPLE","RECLUTAMIENTO","POINT (-74.53964257 4.133276369)"
"439.945",,"2.000","6","9","25394","LA PALMA","CUNDINAMARCA","NOROCCIDENTE DE CUNDINAMARCA","PERSUASIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-74.40807863 5.333400646)"
"439.946","CR039083","2.004","8","14","20614","RIO DE ORO","CESAR","SUR DE CESAR","COACCIÓN","GUERRILLA","NO IDENTIFICADA","0","1","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-73.48750127 8.201070245)"
"439.947",,"0","0","0","50001","VILLAVICENCIO","META","PIEDEMONTE LLANERO","PERSUASIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.49291594 4.09166877)"
"439.948",,"0","0","0","50001","VILLAVICENCIO","META","PIEDEMONTE LLANERO","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","1","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.49291594 4.09166877)"
"439.949","CR049215","2.003","2","0","25258","EL PEÑON","CUNDINAMARCA","NOROCCIDENTE DE CUNDINAMARCA","PERSUASIÓN","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-74.30830564 5.261728244)"
"439.950",,"2.003","5","10","17380","LA DORADA","CALDAS","MAGDALENA MEDIO","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-74.658488 5.444501)"
"439.951",,"2.001","0","0","05148","EL CARMEN DE VIBORAL","ANTIOQUIA","ORIENTE ANTIOQUEÑO","DESCONOCIDA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-75.334146 6.083185)"
"439.952",,"1.999","1","1","05055","ARGELIA","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COACCIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"2","MÚLTIPLE","SIN INFORMACIÓN","POINT (-75.09469795 5.708114524)"
"439.953",,"2.002","5","0","05234","DABEIBA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-76.31426328 6.992243782)"
"439.954",,"2.001","8","24","50350","LA MACARENA","META","ARIARI GUAYABERO","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","SIN INFORMACIÓN","POINT (-74.09488076 2.161863917)"
"439.956",,"2.003","9","1","50251","EL CASTILLO","META","ARIARI GUAYABERO","PERSUASIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","SIN INFORMACIÓN","POINT (-73.89445238 3.60282633)"
"439.957",,"2.001","4","22","63302","GENOVA","QUINDIO","EJE CAFETERO","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-75.76056695 4.180107773)"
"439.958",,"1.997","8","10","50711","VISTAHERMOSA","META","ARIARI GUAYABERO","COACCIÓN","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-73.67469375 2.975750379)"
"439.959",,"0","0","0","00000","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-72 4)"
"439.960",,"2.001","11","1","50683","SAN JUAN DE ARAMA","META","ARIARI GUAYABERO","COACCIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-73.81635243 3.289851171)"
"439.961",,"2.002","9","1","50251","EL CASTILLO","META","ARIARI GUAYABERO","COACCIÓN","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-73.89445238 3.60282633)"
"439.962","CR008345","2.001","2","1","50325","MAPIRIPAN","META","ALTILLANURA","COACCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","1","1","0","0","1","0","0","1","11",,,"1","COLECTIVO","RECLUTAMIENTO","POINT (-71.93805692 3.117523361)"
"439.963",,"2.002","3","0","05107","BRICEÑO","ANTIOQUIA","NORTE DE ANTIOQUIA","PERSUASIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-75.56223474 7.111788462)"
"439.964",,"1.997","1","10","68147","CAPITANEJO","SANTANDER","PROVINCIA DE GARCIA ROVIRA","COACCIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-72.67435203 6.520200095)"
"439.965",,"2.001","9","16","50573","PUERTO LOPEZ","META","ALTILLANURA","PERSUASIÓN","GRUPO PARAMILITAR","AUTODEFENSAS CAMPESINAS DEL CASANARE (BUITRAGUEÑOS)","0","0","0","0","0","0","0","0","0",,,"1","MÚLTIPLE","RECLUTAMIENTO","POINT (-72.64570499 4.014298921)"
"439.966",,"2.001","7","0","15572","PUERTO BOYACA","BOYACA","MAGDALENA MEDIO","COACCIÓN","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-74.4528581 5.953466654)"
"439.967",,"2.002","12","28","50680","SAN CARLOS DE GUAROA","META","PIEDEMONTE LLANERO","COACCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS CAMPESINAS DEL CASANARE (BUITRAGUEÑOS)","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.27583401 3.84761678)"
"439.968",,"1.999","3","7","50330","MESETAS","META","ARIARI GUAYABERO","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-74.12454824 3.154771201)"
"439.969",,"0","0","0","00000","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-72 4)"
"439.970",,"0","0","0","50711","VISTAHERMOSA","META","ARIARI GUAYABERO","COACCIÓN","GUERRILLA","FARC","0","1","0","0","1","0","0","0","0",,,"1","INDIVIDUAL","SIN INFORMACIÓN","POINT (-73.66652234 2.811616698)"
"439.971",,"2.001","11","26","27245","EL CARMEN DE ATRATO","CHOCO","ATRATO","COACCIÓN","GUERRILLA","ERG","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-76.19189442 5.810938364)"
"439.972","CR018206","0","0","0","00000","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","DESCONOCIDA","GUERRILLA","ELN","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-72 4)"
"439.973","CR048811","0","0","0","00000","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-72 4)"
"439.974","CR021428","0","0","0","00000","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-72 4)"
"439.975","CR021434","0","0","0","00000","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-72 4)"
"439.976",,"2.000","0","0","00000","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-72 4)"
"439.977",,"1.989","10","7","05847","URRAO","ANTIOQUIA","SUROESTE ANTIOQUEÑO","DESCONOCIDA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-76.25906482 6.33534134)"
"439.978",,"1.992","1","11","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","COACCIÓN","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","1","0","0","0","1","0","0","0",,,"1","INDIVIDUAL","SIN INFORMACIÓN","POINT (-75.61103107 6.257590259)"
"439.979",,"1.994","4","1","66572","PUEBLO RICO","RISARALDA","EJE CAFETERO","COACCIÓN","GUERRILLA","NO IDENTIFICADA","0","1","0","0","0","0","0","0","0",,,"3","MÚLTIPLE","RECLUTAMIENTO","POINT (-76.07359421 5.286295408)"
"439.980",,"1.995","1","1","85400","TAMARA","CASANARE","PIEDEMONTE LLANERO","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-72.20067822 5.878927424)"
"439.981",,"1.995","9","17","95001","SAN JOSE DEL GUAVIARE","GUAVIARE","ARIARI GUAYABERO","COACCIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-71.53428998 2.86913331)"
"439.982",,"1.996","3","1","13160","CANTAGALLO","BOLIVAR","MAGDALENA MEDIO","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-74.10014043 7.239229146)"
"439.983",,"1.996","3","15","50001","VILLAVICENCIO","META","PIEDEMONTE LLANERO","PERSUASIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-73.49291594 4.09166877)"
"439.984",,"1.997","8","20","50711","VISTAHERMOSA","META","ARIARI GUAYABERO","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.66652234 2.811616698)"
"439.985",,"2.001","8","5","25168","CHAGUANI","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-74.63090139 4.95425175)"
"439.986",,"1.999","2","13","54385","LA ESPERANZA","NORTE DE SANTANDER","PROVINCIA DE RICAURTE","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.36139672 7.695233593)"
"439.987",,"1.999","4","8","68001","BUCARAMANGA","SANTANDER","PROVINCIA DE SOTO","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.11156997 7.155833544)"
"439.988",,"1.999","6","1","50400","LEJANIAS","META","ARIARI GUAYABERO","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-74.09628467 3.614714873)"
"439.989",,"1.999","7","1","17042","ANSERMA","CALDAS","EJE CAFETERO","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-75.75289078 5.20029922)"
"439.990",,"1.999","9","14","05483","NARIÑO","ANTIOQUIA","ORIENTE ANTIOQUEÑO","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-75.19457019 5.581275312)"
"439.991",,"1.999","12","18","73622","RONCESVALLES","TOLIMA","SUR DEL TOLIMA","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-75.59428027 4.097861181)"
"439.992",,"2.000","1","1","25148","CAPARRAPI","CUNDINAMARCA","NOROCCIDENTE DE CUNDINAMARCA","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-74.52123595 5.381501399)"
"439.993",,"2.000","2","10","50568","PUERTO GAITAN","META","ALTILLANURA","PERSUASIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","SIN INFORMACIÓN","POINT (-71.63157428 4.005034467)"
"439.994",,"2.000","2","10","50568","PUERTO GAITAN","META","ALTILLANURA","PERSUASIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","SIN INFORMACIÓN","POINT (-71.63157428 4.005034467)"
"439.996",,"2.000","7","12","00000","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-72 4)"
"439.997",,"2.000","7","13","05055","ARGELIA","ANTIOQUIA","ORIENTE ANTIOQUEÑO","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-75.09469795 5.708114524)"
"439.998",,"2.001","1","1","52835","SAN ANDRES DE TUMACO","NARIÑO","ANDEN PACIFICO SUR","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"2","MÚLTIPLE","SIN INFORMACIÓN","POINT (-78.61540963 1.574550638)"
"439.999",,"2.001","3","2","00000","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-72 4)"
"440.000",,"2.001","3","7","54810","TIBU","NORTE DE SANTANDER","CATATUMBO","COACCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"2","MÚLTIPLE","UTILIZACIÓN","POINT (-72.79925855 8.713507237)"
"440.001",,"2.001","5","20","17380","LA DORADA","CALDAS","MAGDALENA MEDIO","COACCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-74.72114262 5.410515691)"
"440.002",,"2.001","8","13","05055","ARGELIA","ANTIOQUIA","ORIENTE ANTIOQUEÑO","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-75.09469795 5.708114524)"
"440.003",,"2.001","9","7","70678","SAN BENITO ABAD","SUCRE","LA MOJANA","COACCIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","SIN INFORMACIÓN","POINT (-74.98398366 8.932935121)"
"440.004",,"2.002","9","11","25214","COTA","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-74.14155829 4.76754674)"
"440.006",,"2.002","1","1","50577","PUERTO LLERAS","META","ARIARI GUAYABERO","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.23671436 3.193092925)"
"440.007",,"2.002","1","1","52696","SANTA BARBARA","NARIÑO","ANDEN PACIFICO SUR","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-77.98256461 2.494420411)"
"440.008",,"2.002","1","1","70001","SINCELEJO","SUCRE","MORROSQUILLO Y SABANAS DE SUCRE","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-75.43174966 9.316673928)"
"440.009",,"2.002","3","5","25297","GACHETA","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"2","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.61773287 4.867551134)"
"440.010",,"2.002","3","17","50590","PUERTO RICO","META","ARIARI GUAYABERO","COACCIÓN","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"2","MÚLTIPLE","RECLUTAMIENTO","POINT (-73.13780171 2.758083657)"
"440.011",,"2.003","1","1","05579","PUERTO BERRIO","ANTIOQUIA","MAGDALENA MEDIO","DESCONOCIDA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-74.5287421 6.481922267)"
"440.012",,"2.003","2","1","41020","ALGECIRAS","HUILA","CENTRO DEL HUILA","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-75.29134946 2.49785068)"
"440.013","CR008347","2.003","3","15","05088","BELLO","ANTIOQUIA","VALLE DE ABURRA","PERSUASIÓN","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-75.58973588 6.358841086)"
"440.014",,"2.001","1","1","05234","DABEIBA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","DESCONOCIDA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-76.31426328 6.992243782)"
"440.015",,"2.003","7","18","50287","FUENTE DE ORO","META","ARIARI GUAYABERO","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-73.59625429 3.382370124)"
"440.017",,"2.003","9","2","50325","MAPIRIPAN","META","ALTILLANURA","COACCIÓN","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-71.93805692 3.117523361)"
"440.018",,"2.003","10","1","86571","PUERTO GUZMAN","PUTUMAYO","MEDIO PUTUMAYO","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-75.88022978 0.746432215)"
"440.019",,"2.004","1","5","05665","SAN PEDRO DE URABA","ANTIOQUIA","URABA","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-76.31664233 8.37915695)"
"440.020",,"2.004","2","2","73555","PLANADAS","TOLIMA","SUR DEL TOLIMA","PERSUASIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","0","0","0","0","0",,"VIOLENCIA SEXUAL","1","INDIVIDUAL","UTILIZACIÓN","POINT (-75.67171697 3.091560041)"
"440.021",,"2.004","6","24","05234","DABEIBA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-76.31426328 6.992243782)"
"440.022",,"2.004","7","20","05837","TURBO","ANTIOQUIA","URABA","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-76.5740377 8.173851745)"
"440.023",,"2.005","1","6","73671","SALDAÑA","TOLIMA","SUR DEL TOLIMA","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-75.01859762 3.912542787)"
"440.024",,"2.005","3","2","50001","VILLAVICENCIO","META","PIEDEMONTE LLANERO","PERSUASIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-73.49291594 4.09166877)"
"440.025",,"2.005","3","8","73001","IBAGUE","TOLIMA","NORTE DEL TOLIMA","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-75.252591 4.451921427)"
"440.026",,"2.005","8","15","52079","BARBACOAS","NARIÑO","ANDEN PACIFICO SUR","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-78.15621072 1.44563774)"
"440.027",,"2.005","9","16","50568","PUERTO GAITAN","META","ALTILLANURA","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"5","COLECTIVO","SIN INFORMACIÓN","POINT (-71.63157428 4.005034467)"
